status;price;bed;bath;acre_lot;city;state;zip_code;house_size;sold_date
sold;32900;;;0.34;Copake;New York;12516;;2009-07-07
for_sale;39500;;;0.22;Claverack;New York;12565;;
for_sale;34900;;;1.29;Pittstown;New York;12185;;
for_sale;170000;;;26.54;Morris;Connecticut;6763;;
for_sale;49000;;;2.4;Schodack Landing;New York;12123;;
for_sale;89000;;;6.8;New Lebanon;New York;12212;;
for_sale;139000;;;31.5;New Lebanon;New York;12212;;
for_sale;759000;;;73.04;Claverack;New York;12513;;
sold;65000;;;1.44;Morris;Connecticut;6763;;2018-03-14
for_sale;80000;;;0.96;Thomaston;Connecticut;6787;;
sold;499000;;;18.9;Hillsdale;New York;12529;;2015-02-25
for_sale;525000;;;31;Taghkanic;New York;12521;;
for_sale;139000;;;1.26;Litchfield;Connecticut;6759;;
for_sale;150000;;;1.11;Goshen;Connecticut;6756;;
for_sale;123000;3;1;1.45;Stephentown;New York;12168;1386;
for_sale;29900;;;5.32;Grafton;New York;12138;;
for_sale;34000;;;2.24;Hoosick;New York;12090;;
for_sale;92500;3;2;1;Hoosick;New York;12028;1056;
for_sale;85000;;;5.06;Goshen;Connecticut;6756;;
sold;359000;;;43.69;Pittstown;New York;12094;;2015-08-31
sold;78500;;;2.09;Bennington;Vermont;5201;;2013-09-13
for_sale;150000;;;5.01;Goshen;Connecticut;6756;;
for_sale;150000;;;5.12;Goshen;Connecticut;6756;;
for_sale;110000;;;3.89;Watertown;Connecticut;6795;;
for_sale;879000;;;59;Copake;New York;12521;;
for_sale;465000;;;50.3;Taghkanic;New York;12521;;
for_sale;525000;;;32;Craryville;New York;12521;;
sold;119000;;;16.66;Canaan;Connecticut;6031;;2014-04-14
for_sale;120000;;;4.7;Mount Washington;Massachusetts;1258;;
for_sale;140000;;;4.7;Mount Washington;Massachusetts;1258;;
for_sale;130000;;;4.5;Mount Washington;Massachusetts;1258;;
for_sale;115000;;;1.22;Salisbury;Connecticut;6039;;
for_sale;1595000;;;25.79;Washington;Connecticut;6794;;
for_sale;1995000;;;144.1;Washington;Connecticut;6794;;
for_sale;49900;;;0.62;Pittsfield;Massachusetts;1201;;
for_sale;344000;3;1;0.46;Pittsfield;Massachusetts;1201;1376;
sold;299900;2;1;2.57;Pittsfield;Massachusetts;1201;1593;1993-03-17
for_sale;98000;;;6;Hillsdale;New York;12529;;
for_sale;395000;;;22;Stockbridge;Massachusetts;1262;;
for_sale;159000;;;35.77;Sheffield;Massachusetts;1257;;
for_sale;395000;;;8.3;Stockbridge;Massachusetts;1262;;
for_sale;185000;;;1.98;West Stockbridge;Massachusetts;1266;;
for_sale;250000;;;13.9;New Marlborough;Massachusetts;1259;;
for_sale;75000;;;2.28;Monterey;Massachusetts;1245;;
for_sale;645000;;;1.7;Stockbridge;Massachusetts;1262;;
for_sale;129000;;;6;Hillsdale;New York;12529;;
for_sale;1395000;;;103.4;Austerlitz;New York;12017;;
for_sale;175800;;;14.63;North Canaan;Connecticut;6018;;
for_sale;649900;;;19;Stockbridge;Massachusetts;1262;;
for_sale;259000;;;5.04;Stockbridge;Massachusetts;1262;;
for_sale;100000;;;2.3;Richmond;Massachusetts;1254;;
for_sale;875000;;;193.7;Monterey;Massachusetts;1245;;
for_sale;150000;;;1.2;Hillsdale;New York;12529;;
for_sale;95000;;;3.5;Monterey;Massachusetts;1245;;
for_sale;309900;4;2;0.07;Stockbridge;Massachusetts;1262;2120;
for_sale;2100000;2;1;274;New Lebanon;New York;12125;2600;
for_sale;849000;;7;1.1;Austerlitz;New York;12017;7000;
for_sale;849000;7;7;1.1;Austerlitz;New York;12017;7000;
sold;1950000;5;5;22.17;West Stockbridge;Massachusetts;1266;5824;1996-01-05
sold;225000;;;22.7;Canaan;New York;12029;;2007-08-31
for_sale;225000;;;22.7;Canaan;New York;12029;;
for_sale;265000;;;11.28;Hillsdale;New York;12529;;
for_sale;625000;;;77.17;Monterey;Massachusetts;1245;;
for_sale;325000;;;16.7;Austerlitz;New York;12017;;
for_sale;105000;;;3.02;Monterey;Massachusetts;1245;;
for_sale;95000;;;1.13;Egremont;Massachusetts;1258;;
for_sale;109900;;;4.1;Hillsdale;New York;12529;;
sold;395000;;;1.01;Salisbury;Connecticut;6068;;2011-05-18
for_sale;439000;3;2;1.85;Copake Falls;New York;12517;1657;
for_sale;225000;;;25.95;West Stockbridge;Massachusetts;1266;;
for_sale;289000;;;6.52;Stockbridge;Massachusetts;1262;;
for_sale;375000;;;75;Austerlitz;New York;12017;;
for_sale;399000;;;133.74;Canaan;New York;12029;;
sold;350000;;;19.68;Hillsdale;New York;12529;;2008-06-05
for_sale;399000;;;16.37;West Stockbridge;Massachusetts;1266;;
for_sale;150000;;;40.1;Austerlitz;New York;12017;;
sold;498000;3;2;0.43;West Stockbridge;Massachusetts;1266;1255;2009-08-18
for_sale;150000;;;14.87;Austerlitz;New York;12017;;
for_sale;695000;3;2;5.04;Stockbridge;Massachusetts;1262;2412;
sold;15750000;9;13;474;Salisbury;Connecticut;6068;;1996-12-30
sold;569000;3;2;8.26;West Stockbridge;Massachusetts;1266;1984;1994-01-03
for_sale;80000;;;0.51;West Stockbridge;Massachusetts;1266;;
sold;1195000;4;4;10.1;Stockbridge;Massachusetts;1262;4282;1998-04-23
for_sale;3500000;4;4;93;Richmond;Massachusetts;1254;5000;
for_sale;425000;3;1;9035;Mount Washington;Massachusetts;1258;1200;
for_sale;279000;6;4;0.77;Canaan;New York;12029;5082;
sold;469000;3;2;11.7;Alford;Massachusetts;1266;1543;2003-07-09
sold;11890000;11;6;85;Salisbury;Connecticut;6068;5850;1998-06-29
for_sale;245000;3;2;0.49;Austerlitz;New York;12958;1302;
sold;3495000;7;4;36.9;Mount Washington;Massachusetts;1258;3908;2010-10-29
for_sale;279000;6;5;0.7;Canaan;New York;12029;5082;
for_sale;190000;;;18.98;Austerlitz;New York;12017;;
for_sale;190000;;;14.87;Austerlitz;New York;12017;;
sold;925000;4;4;1.3;Salisbury;Connecticut;6068;2178;2014-10-24
sold;299900;4;2;11.22;Canaan;New York;12029;1931;2022-02-17
sold;144900;2;2;;North Canaan;Connecticut;6018;890;2008-07-14
sold;2990000;4;3;9.75;Mount Washington;Massachusetts;1258;4600;1998-03-02
sold;1175000;3;3;4.33;Alford;Massachusetts;1266;1956;2005-08-29
for_sale;190000;1;1;0.5;Copake;New York;12529;418;
for_sale;89000;;;8.09;Stockbridge;Massachusetts;1262;;
for_sale;215000;3;1;0.58;North Canaan;Connecticut;6018;1144;
for_sale;430000;4;2;17.5;North Canaan;Connecticut;6018;3708;
for_sale;99900;;;5;Pittsfield;Massachusetts;1201;;
for_sale;119900;;;6;Pittsfield;Massachusetts;1201;;
for_sale;245000;3;2;0.49;Austerlitz;New York;12017;1302;
sold;329000;4;2;6.9;Hillsdale;New York;12529;1900;2003-10-20
for_sale;69900;;;3;Pittsfield;Massachusetts;1201;;
sold;790000;3;2;4.25;Copake;New York;12517;1512;1999-02-04
for_sale;389900;3;2;0.41;Pittsfield;Massachusetts;1201;1584;
for_sale;685000;4;3;2.27;Alford;Massachusetts;1266;3038;
for_sale;1295000;4;4;20.94;Richmond;Massachusetts;1254;4073;
for_sale;35900;;;0.17;Pittsfield;Massachusetts;1201;;
for_sale;625000;2;2;1.5;Austerlitz;New York;12017;1834;
sold;3500000;4;4;217;Austerlitz;New York;12017;4000;2016-12-13
for_sale;2245000;5;5;9.24;Salisbury;Connecticut;6068;3700;
for_sale;2150000;;;367;Canaan;New York;12029;;
for_sale;4450000;4;5;15.6;Stockbridge;Massachusetts;1262;6000;
sold;1500000;2;2;18.7;Alford;Massachusetts;1266;1968;2002-09-27
for_sale;1525000;4;4;;Richmond;Massachusetts;1254;1778;
for_sale;729000;3;3;2.96;Sheffield;Massachusetts;1257;2585;
sold;4800000;;;228.1;Austerlitz;New York;12017;;2015-01-14
for_sale;289000;3;3;2.34;Canaan;New York;12029;2000;
sold;288500;3;3;0.23;North Canaan;Connecticut;6018;1510;2021-10-12
sold;339000;4;5;0.51;New Lebanon;New York;12125;3133;2019-09-11
for_sale;95000;;;2.79;Pittsfield;Massachusetts;1201;;
for_sale;349900;3;1;0.5;Stockbridge;Massachusetts;1262;1040;
for_sale;2500000;;;1.34;Stockbridge;Massachusetts;1262;500;
sold;950000;3;3;2.23;Stockbridge;Massachusetts;1262;2456;1996-11-01
for_sale;149000;;;2.12;Stockbridge;Massachusetts;1262;;
for_sale;11890000;11;6;85;Sheffield;Massachusetts;1257;5850;
for_sale;357000;3;2;1.5;Sheffield;Massachusetts;1257;1106;
sold;459000;5;2;0.29;Pittsfield;Massachusetts;1201;2170;1992-11-16
for_sale;318464;;;24.7;Hillsdale;New York;12529;;
for_sale;695000;;;11.81;Salisbury;Connecticut;6068;;
for_sale;75000;;;1;Copake Falls;New York;12517;;
sold;449000;4;3;5.15;Stockbridge;Massachusetts;1262;2600;1998-12-11
for_sale;100000;;;7.9;Canaan;New York;12029;;
sold;625000;4;2;5.2;Copake Falls;New York;12517;2029;2019-10-23
for_sale;750000;;;5.33;Stockbridge;Massachusetts;1262;;
sold;369900;3;2;0.65;Canaan;New York;12029;1600;2020-05-07
for_sale;529900;2;1;0.88;Richmond;Massachusetts;1254;936;
sold;1575000;4;5;18.5;Hillsdale;New York;12529;3024;1996-12-24
for_sale;595000;9;6;1.2;Copake;New York;12517;5512;
for_sale;429474;;;33.31;Hillsdale;New York;12529;;
for_sale;450000;;;22;Hillsdale;New York;12529;;
for_sale;1500000;;;116.34;Hillsdale;New York;12529;;
for_sale;598500;3;3;4;Copake;New York;12516;2240;
for_sale;589900;4;2;2.6;Richmond;Massachusetts;1254;5223;
for_sale;2695000;5;4;5.37;Salisbury;Connecticut;6068;5061;
for_sale;105000;4;2;22.52;Nassau;New York;12123;1795;
for_sale;65000;;;6.98;Hoosick;New York;12090;;
sold;159000;3;1;0.38;Millerton;New York;12546;1656;2009-08-03
for_sale;50000;;;11;New Lebanon;New York;12125;;
sold;995000;4;4;0.5;Litchfield;Connecticut;6759;4021;2012-12-21
for_sale;120000;2;2;17.5;Pittstown;New York;12094;1431;
for_sale;59900;;;9;Winchester;Connecticut;6098;;
for_sale;34000;;;2.1;Hoosick;New York;12090;;
for_sale;254900;2;1;0.29;Berlin;New York;12153;1163;
for_sale;399000;;;37.6;Morris;Connecticut;6763;;
for_sale;225000;;;24.71;Goshen;Connecticut;6756;;
for_sale;105000;;;5.56;Goshen;Connecticut;6756;;
for_sale;135000;;;20.02;Goshen;Connecticut;6756;;
for_sale;189000;;;10.63;Goshen;Connecticut;6756;;
for_sale;39000;;;1.08;Sand Lake;New York;12018;;
for_sale;180000;;;10;Goshen;Connecticut;6756;;
for_sale;249000;;;6;Goshen;Connecticut;6756;;
for_sale;145000;;;6;Goshen;Connecticut;6756;;
for_sale;199000;;;10;Goshen;Connecticut;6756;;
for_sale;57000;;;1.27;Millerton;New York;12546;;
sold;104900;;;2.28;Goshen;Connecticut;6756;;2014-07-15
for_sale;375000;;;23;Chatham;New York;12037;;
for_sale;1895000;;;89.9;Claverack;New York;12513;;
for_sale;140000;;;73.6;Copake;New York;12517;;
for_sale;895000;;;19.48;Washington;Connecticut;6794;;
for_sale;190000;;;14.45;Cornwall;Connecticut;6796;;
for_sale;67000;;;5.34;New Lebanon;New York;12024;;
for_sale;29500;;;5.84;Petersburgh;New York;12138;;
for_sale;490000;4;4;0.7;Watertown;Connecticut;6795;3423;
for_sale;29500;;;5.04;Hoosick;New York;12028;;
for_sale;68000;;;7.84;Stephentown;New York;12168;;
for_sale;39000;;;2.32;Stephentown;New York;12168;;
for_sale;89000;;;0.4;Copake;New York;12516;;
for_sale;120000;;;22.74;Claverack;New York;12513;;
for_sale;44999;;;3.02;Stephentown;New York;12168;;
for_sale;160000;;;25;Nassau;New York;12018;;
for_sale;75000;;;5.45;New Lebanon;New York;12212;;
sold;475000;;;47.17;Goshen;Connecticut;6756;;2016-12-28
for_sale;129000;;;3.3;Caroga;New York;13452;;
for_sale;525000;;;;Craryville;New York;12521;;
for_sale;325000;;;8.9;Goshen;Connecticut;6756;;
for_sale;499000;;;88;Canaan;New York;12029;;
for_sale;450000;;;32;Ancram;New York;12503;;
for_sale;700000;;;29.16;Nassau;New York;12169;;
for_sale;19995;;;1.27;Hoosick Falls;New York;12090;;
for_sale;53000;;;5.42;East Nassau;New York;12062;;
for_sale;339900;8;6;1.35;Stephentown;New York;12168;2722;
sold;69900;;;2.66;Hoosick;New York;12090;;2008-12-22
for_sale;1499000;4;3;33;Woodbury;Connecticut;6798;2416;
for_sale;250000;;;127.49;New Lebanon;New York;12062;;
sold;2295000;5;6;8.48;Sharon;Connecticut;6069;6000;2007-06-28
for_sale;45000;;;1;Poestenkill;New York;12140;;
for_sale;45000;;;1.95;Canaan;New York;12029;;
for_sale;129000;;;24.62;Nassau;New York;12018;;
for_sale;3995000;6;5;74.32;Goshen;Connecticut;6756;6719;
for_sale;849000;;;160;Hillsdale;New York;12529;;
for_sale;80000;;;6;Morris;Connecticut;6763;;
for_sale;149900;;;1.4;Torrington;Connecticut;6790;;
for_sale;500000;;;32.1;Claverack;New York;12513;;
for_sale;1300000;4;4;37;East Nassau;New York;12062;4000;
for_sale;99900;;;2.65;Canaan;Connecticut;6031;;
for_sale;79900;;;8.66;Hoosick;New York;12090;;
for_sale;95000;;;68;Berlin;New York;12022;;
for_sale;910000;3;3;288.92;White Creek;New York;12057;7834;
for_sale;49900;;;6.5;Pownal;Vermont;5261;;
sold;49900;2;1;0.13;Schodack Landing;New York;12123;1200;1993-06-01
for_sale;22000;;;1;Canaan;New York;12029;;
for_sale;19000;;;1;Canaan;New York;12029;;
for_sale;89900;;;16;Pittstown;New York;12094;;
for_sale;59900;;;5;Pittstown;New York;12094;;
for_sale;42000;;;3.79;Copake;New York;12516;;
for_sale;75000;;;4.23;Stephentown;New York;12168;;
for_sale;325000;;;8.51;Goshen;Connecticut;6756;;
for_sale;250000;;;127.49;New Lebanon;New York;12125;;
for_sale;115000;;;8.4;Chatham;New York;12037;;
for_sale;406000;;;127;Nassau;New York;12123;;
for_sale;89000;;;1.84;Thomaston;Connecticut;6787;;
for_sale;850000;;;18.46;Williamstown;Massachusetts;1267;;
for_sale;250000;;;9.4;Copake;New York;12516;;
for_sale;151999;;;13.19;Stephentown;New York;12168;;
for_sale;895000;;;43.46;Copake;New York;12516;;
for_sale;2100000;;;102;Claverack;New York;12513;;
for_sale;1300000;;;127;Ancram;New York;12503;;
for_sale;79000;;;9.06;Chatham;New York;12184;;
for_sale;59900;;;9.02;Petersburgh;New York;12138;;
for_sale;52000;;;5.9;New Lebanon;New York;12125;;
for_sale;150000;;;12.5;Pownal;Vermont;5261;;
for_sale;19900;;;2.09;Berlin;New York;99999;;
for_sale;180000;;;35;Chatham;New York;12136;;
for_sale;295000;10;5;1;Schodack Landing;New York;12123;5100;
for_sale;151999;;;13.2;Stephentown;New York;12168;;
for_sale;109000;;;0.36;Copake;New York;12516;;
for_sale;698000;3;2;5.03;Ghent;New York;12075;1735;
sold;3000000;4;3;96.63;Goshen;Connecticut;6756;2900;2012-01-17
sold;277000;4;3;0.33;Chatham Village;New York;12037;2250;2022-01-13
for_sale;399000;;;43.8;Craryville;New York;12521;;
for_sale;850000;;;14.33;Goshen;Connecticut;6756;;
for_sale;595000;;;51.52;Ghent;New York;12075;;
sold;28000;;;0.74;Bennington;Vermont;5257;;2019-12-19
for_sale;750000;;;16.41;Salisbury;Connecticut;6068;;
for_sale;795000;;;29.61;Sharon;Connecticut;6069;;
for_sale;1000000;;;25.8;Sharon;Connecticut;6069;;
for_sale;180000;3;1;8.4;Pownal;Vermont;5261;2010;
sold;199000;5;2;1.5;New Lebanon;New York;12125;2360;2002-06-17
for_sale;43000;;;8.37;Pittstown;New York;12094;;
sold;485000;3;2;1.1;Sharon;Connecticut;6069;2186;2000-06-28
for_sale;29999;;;3.63;Stephentown;New York;12168;;
for_sale;39900;;;4.12;New Lebanon;New York;12125;;
for_sale;25000;;;1.54;White Creek;New York;12816;;
for_sale;49000;;;5.83;Stephentown;New York;12168;;
for_sale;399900;;;119.6;Petersburgh;New York;12138;;
for_sale;129900;;;40;New Lebanon;New York;12125;;
for_sale;25000;;;0.22;Hoosick;New York;12090;;
for_sale;34900;;;2;Nassau;New York;12018;;
for_sale;500000;;;32;Craryville;New York;12513;;
for_sale;109000;;;2.42;Goshen;Connecticut;6756;;
for_sale;115000;;;15.99;Stephentown;New York;12168;;
for_sale;80000;;;1.5;Chatham;New York;12037;;
for_sale;85000;;;12;Claverack;New York;12513;;
sold;159900;3;2;0.23;Hoosick;New York;12090;2400;2009-06-16
for_sale;144900;2;1;1.1;White Creek;New York;12057;2780;
for_sale;7950000;7;6;134.39;Craryville;New York;12521;4035;
for_sale;85000;;;18.6;Nassau;New York;12123;;
for_sale;94900;;;17.77;Stephentown;New York;12168;;
for_sale;59000;;;6;Millerton;New York;12546;;
for_sale;169900;;;74.65;Grafton;New York;12138;;
for_sale;2600000;4;6;182.78;Bethlehem;Connecticut;6751;7215;
for_sale;215000;4;3;1;New Lebanon;New York;12125;2148;
for_sale;699000;15;14;2.37;Litchfield;Connecticut;6759;8216;
sold;1999500;5;5;45.8;Chatham;New York;12060;6518;1999-05-06
for_sale;495000;4;2;37.5;Ancram;New York;12503;1767;
sold;975000;3;4;20;Litchfield;Connecticut;6759;2988;2018-06-27
for_sale;199000;;;25;Morris;Connecticut;6763;;
for_sale;495000;5;2;45;Ancram;New York;12503;2263;
for_sale;145000;;;16.65;Chatham;New York;12136;;
for_sale;135000;;;8;Chatham;New York;12136;;
for_sale;325000;;;25.4;Warren;Connecticut;6754;;
for_sale;450000;;6;0.5;East Chatham;New York;12060;7022;
for_sale;49000;3;1;0.39;Hoosick Falls;New York;12090;1161;
sold;244900;2;1;0.6;Litchfield;Connecticut;6759;1064;2007-03-20
for_sale;125000;;;15;Schodack Landing;New York;12123;;
for_sale;60000;;;18;Stephentown;New York;12168;;
for_sale;44000;;;5.6;Petersburgh;New York;12138;;
sold;270000;2;2;6.69;Stephentown;New York;12169;1000;2000-06-23
sold;49900;;;1.82;Hoosick;New York;12090;;2005-11-07
for_sale;299000;3;2;1.1;Ghent;New York;12075;1748;
for_sale;74900;;;6.62;Grafton;New York;12082;;
for_sale;479900;4;3;0.99;Thomaston;Connecticut;6787;3063;
for_sale;895000;3;5;7.23;Salisbury;Connecticut;6039;3354;
sold;150000;;;2.41;Sharon;Connecticut;6069;;2010-03-05
sold;640000;5;4;7.08;Kinderhook;New York;12184;1968;1993-07-14
for_sale;899000;3;2;1.9;Sand Lake;New York;12018;5254;
for_sale;899000;11;6;1.9;Sand Lake;New York;12018;5254;
for_sale;799000;4;2;100;Nassau;New York;12123;2976;
for_sale;325000;;;159.13;Petersburgh;New York;12138;;
for_sale;115000;;;2.34;Washington;Connecticut;6777;;
for_sale;450000;2;1;0.38;East Chatham;New York;12060;1200;
for_sale;1300000;5;4;37;East Nassau;New York;12062;4000;
for_sale;899000;4;4;5.86;Goshen;Connecticut;6756;3646;
sold;95000;;;2.03;Schodack Landing;New York;12063;;2015-10-27
for_sale;650095;3;3;;Litchfield;Connecticut;6759;2466;
for_sale;695500;3;3;;Litchfield;Connecticut;6759;2466;
for_sale;275000;;;127.49;New Lebanon;New York;12062;;
for_sale;700000;;;110.6;Pownal;Vermont;5261;;
for_sale;1150000;;;113;Schodack Landing;New York;12123;;
for_sale;530000;;;48.24;Ancramdale;New York;12503;;
for_sale;55000;;;7;Austerlitz;New York;12017;;
for_sale;570000;3;3;3.13;Washington;Connecticut;6777;2786;
sold;79900;;;5.59;Claverack;New York;12513;;2006-06-01
for_sale;218500;;;115;Grafton;New York;12138;;
for_sale;63000;;;5.66;Stephentown;New York;12168;;
for_sale;325000;5;2;10;Nassau;New York;12123;2673;
for_sale;380000;2;2;1.98;Harwinton;Connecticut;6791;1278;
sold;579900;4;3;1.6;Watertown;Connecticut;6795;3763;2018-06-29
sold;679000;3;3;3.03;Cornwall;Connecticut;6796;3088;2011-02-23
sold;550000;;2;0.58;Salisbury;Connecticut;6068;4770;2003-11-07
for_sale;225000;;;5.31;Woodbury;Connecticut;6798;;
for_sale;325000;;;22.46;Chatham;New York;12184;;
for_sale;849900;4;4;10.9;Litchfield;Connecticut;6750;2900;
for_sale;4290000;4;4;46.97;Washington;Connecticut;6794;3516;
for_sale;1995000;;;98.3;Ghent;New York;12075;;
for_sale;54900;;;9.08;Nassau;New York;12018;;
sold;89900;;;25.1;Grafton;New York;12138;;2018-03-05
sold;169000;3;1;0.14;Valatie;New York;12184;2313;2005-11-22
sold;39900;;;5.5;Grafton;New York;12180;;2021-07-09
for_sale;79900;;;1.71;Pittstown;New York;12090;1720;
sold;199900;3;2;1.29;Watertown;Connecticut;6795;1306;2006-02-24
sold;329900;2;1;1.6;Litchfield;Connecticut;6759;872;2004-11-22
for_sale;14995000;10;15;450.95;Cornwall;Connecticut;6753;18000;
sold;265000;3;2;0.53;New Lebanon;New York;12125;2250;2002-05-08
for_sale;30000;;;2.04;Stephentown;New York;12168;;
for_sale;209000;;4;0.42;Pownal;Vermont;5261;3000;
for_sale;209000;;;74.65;Grafton;New York;12138;;
for_sale;100000;;;5.7;Cornwall;Connecticut;6754;;
sold;122750;4;2;0.13;Hoosick Falls;New York;12090;1978;2018-06-01
for_sale;169900;;;12.1;Schodack Landing;New York;12033;;
for_sale;105000;;;1.04;Cornwall;Connecticut;6796;;
for_sale;220000;;;15.87;New Lebanon;New York;12125;;
for_sale;925000;7;4;2.9;Copake;New York;12516;3416;
for_sale;650000;4;3;7.94;Grafton;New York;12082;3088;
for_sale;32000;;;5.5;New Lebanon;New York;12125;;
for_sale;60000;;;9;New Lebanon;New York;12029;;
sold;164900;3;1;1;Stephentown;New York;12169;1845;2007-04-19
for_sale;60000;;;7;New Lebanon;New York;12125;;
for_sale;479000;3;3;1.87;Poestenkill;New York;12018;4622;
for_sale;175000;;;40.01;Nassau Village;New York;12123;;
sold;378000;5;3;0.82;New Lebanon;New York;12125;3075;2018-07-17
for_sale;38000;;;1.29;Hoosick Falls;New York;12090;;
for_sale;38000;;;1.19;Hoosick Falls;New York;12090;;
sold;675000;3;3;2.5;Sand Lake;New York;12018;3600;2001-10-26
for_sale;38000;;;1.08;Hoosick Falls;New York;12090;;
for_sale;14995000;10;12;445.62;Cornwall;Connecticut;6753;;
for_sale;998000;4;3;104;Morris;Connecticut;6763;2874;
sold;895000;3;1;0.6;Salisbury;Connecticut;6039;11968;1999-08-20
sold;825000;4;3;4;Litchfield;Connecticut;6759;2920;2019-05-20
for_sale;1400000;9;6;1.4;Philmont;New York;12565;6157;
for_sale;699000;4;3;5.03;Cornwall;Connecticut;6796;2300;
for_sale;1295000;5;5;5.58;New Lebanon;New York;12125;5212;
sold;1495000;3;3;24.06;Ancram;New York;12502;3228;2014-10-24
for_sale;699900;12;3;1.34;Watertown;Connecticut;6795;7154;
for_sale;795000;3;2;33;Sharon;Connecticut;6069;1560;
for_sale;599000;4;3;2.58;Woodbury;Connecticut;6798;2000;
sold;275000;;;27.39;Chatham;New York;12136;;2004-03-24
sold;2100000;4;4;1.56;Copake;New York;12521;3100;1997-11-03
for_sale;495000;;;138;Nassau;New York;12123;;
for_sale;495000;3;2;40;Grafton;New York;12138;4034;
sold;189900;4;1;4.79;Sand Lake;New York;12061;1607;2018-11-27
sold;109000;4;3;0.05;Hoosick Falls;New York;12090;1890;2020-03-24
sold;499000;3;2;0.8;Salisbury;Connecticut;6039;1865;1999-12-14
sold;129900;2;2;0.1;Hoosick Falls;New York;12090;1120;2005-05-16
sold;235000;3;3;;Litchfield;Connecticut;6759;1440;2019-03-29
for_sale;225000;;;60;Claverack;New York;12534;;
for_sale;294900;3;1;0.4;Woodbury;Connecticut;6798;1056;
sold;312000;4;2;0.45;Ghent;New York;12075;4520;2021-06-24
for_sale;424000;3;2;48.96;Stephentown;New York;12168;1585;
for_sale;325000;6;3;10;Nassau;New York;12123;3973;
for_sale;35000;;;2.5;Austerlitz;New York;12165;;
for_sale;5995000;5;8;22.55;Washington;Connecticut;6793;6700;
for_sale;259000;;;0.32;Watertown;Connecticut;6779;3030;
for_sale;495000;3;2;0.21;Copake;New York;12529;1167;
for_sale;345000;2;1;1.5;Chatham;New York;12132;;
sold;3495000;3;4;176.1;Warren;Connecticut;6754;4180;2005-06-02
for_sale;9900000;5;;106;Washington;Connecticut;6793;12832;
for_sale;425000;;;94.26;Sand Lake;New York;12018;;
sold;149900;3;2;0.23;Sand Lake;New York;12018;2694;2008-11-05
sold;239900;4;2;2.03;Stephentown;New York;12168;3050;2004-12-27
for_sale;1500000;7;8;18.16;Bethlehem;Connecticut;6751;8020;
for_sale;130000;5;1;1;Torrington;Connecticut;6790;2472;
for_sale;350000;3;2;0.55;Watertown;Connecticut;6795;2446;
sold;38600;;;3;Stephentown;New York;12168;;2003-10-17
sold;129900;;;3.31;Thomaston;Connecticut;6787;;2021-05-06
sold;349900;3;2;1.1;Litchfield;Connecticut;6750;1447;2018-12-04
sold;245000;3;2;0.39;Nassau;New York;12123;1400;2015-12-23
for_sale;430000;3;2;8.39;Woodbury;Connecticut;6798;1740;
sold;789000;3;3;1.18;Goshen;Connecticut;6756;3828;2003-03-07
for_sale;1895000;4;5;16.06;Woodbury;Connecticut;6798;6014;
sold;4500000;4;7;0.68;Morris;Connecticut;6763;8700;2017-01-30
for_sale;325000;12;8;1;Nassau;New York;12123;2130;
for_sale;449900;3;3;;Litchfield;Connecticut;6750;2286;
sold;725000;4;4;0.9;Goshen;Connecticut;6756;2827;2004-07-07
sold;590000;3;3;7.54;Hillsdale;New York;12529;2450;2019-10-10
for_sale;55000;;;5.05;Hoosick;New York;12089;;
for_sale;8200000;5;;70.7;Washington;Connecticut;6793;12832;
for_sale;450000;9;6;0.5;East Chatham;New York;12060;7022;
for_sale;1850000;;;167.48;Winhall;Vermont;5340;;
sold;250000;;;2.67;Hoosick Falls;New York;12090;9350;2012-10-01
sold;150000;2;2;0.45;Pittstown;New York;12180;1550;2020-04-02
for_sale;42000;;;7.71;Stephentown;New York;12168;;
for_sale;59900;;;10.96;Grafton;New York;12082;;
sold;340000;5;3;0.52;Copake;New York;12521;2400;2000-06-01
for_sale;82500;;;2.75;Kinderhook;New York;12184;;
for_sale;495000;3;;70;Ancram;New York;12503;2200;
for_sale;210000;;;20.35;Kinderhook;New York;12184;;
for_sale;205000;3;2;0.36;Sand Lake;New York;12018;1592;
for_sale;80000;;;2.01;Kinderhook;New York;12184;;
for_sale;290000;3;2;0.24;Ghent;New York;12075;1713;
sold;265000;4;2;0.6;Petersburgh;New York;12138;1950;2018-10-10
sold;574900;4;4;2.46;Morris;Connecticut;6763;2984;2008-05-12
for_sale;299000;3;3;3;Northeast;New York;12546;1768;
sold;640000;4;3;6.03;Canaan;Connecticut;6031;2800;1988-06-28
for_sale;350000;5;3;1.5;Greenville;New York;12405;2136;
for_sale;785000;3;4;0.45;Canaan;Connecticut;6031;3226;
for_sale;269000;;;68;Claverack;New York;12534;;
for_sale;6295000;4;5;21.51;Morris;Connecticut;6763;4000;
sold;2200000;4;5;19;Cornwall;Connecticut;6796;4809;2001-07-16
for_sale;2850000;40;36;1.78;Claverack;New York;12565;27443;
for_sale;1800000;;;358;Taghkanic;New York;12521;;
for_sale;1295000;;;60;Canaan;New York;12029;;
for_sale;349900;3;3;19.1;Stephentown;New York;12168;2864;
sold;280000;5;4;2;Kinderhook;New York;12184;2000;2019-02-22
sold;400000;2;1;0.14;Morris;Connecticut;6763;836;2007-11-09
for_sale;650000;4;2;14.61;Hoosick Falls;New York;12090;3860;
for_sale;55500;;;5.54;New Lebanon;New York;12125;;
