Invoice ID;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Payment
826-58-8051;Mandalay;Normal;Male;Home and lifestyle;62.19;4;12.438;261.198;2019-01-06 19:46:00;Ewallet
868-06-0466;Yangon;Member;Male;Electronic accessories;69.58;9;31.311;657.531;2019-02-19 19:38:00;Credit card
751-41-9720;Naypyitaw;Normal;Male;Home and lifestyle;97.5;10;48.75;1023.75;2019-01-12 16:18:00;Ewallet
626-43-7888;Naypyitaw;Normal;Female;Fashion accessories;60.41;8;24.164;507.444;2019-02-07 12:23:00;Ewallet
176-64-7711;Mandalay;Normal;Male;Food and beverages;32.32;3;4.848;101.808;2019-03-27 19:11:00;Credit card
191-29-0321;Mandalay;Member;Female;Fashion accessories;19.77;10;9.885;207.585;2019-02-27 18:57:00;Credit card
729-06-2010;Mandalay;Member;Male;Health and beauty;80.47;9;36.2115;760.4415;2019-01-06 11:18:00;Cash
640-48-5028;Mandalay;Member;Female;Home and lifestyle;88.39;9;39.7755;835.2855;2019-03-02 12:40:00;Cash
186-79-9562;Mandalay;Normal;Male;Health and beauty;71.77;7;25.1195;527.5095;2019-03-29 14:06:00;Cash
834-45-5519;Mandalay;Normal;Female;Electronic accessories;43;4;8.6;180.6;2019-01-31 20:48:00;Ewallet
162-65-8559;Naypyitaw;Member;Male;Food and beverages;68.98;1;3.449;72.429;2019-01-21 20:13:00;Cash
760-27-5490;Naypyitaw;Normal;Male;Fashion accessories;15.62;8;6.248;131.208;2019-01-20 20:37:00;Ewallet
445-30-9252;Yangon;Normal;Male;Sports and travel;25.7;3;3.855;80.955;2019-01-17 17:59:00;Ewallet
786-94-2700;Yangon;Member;Male;Food and beverages;80.62;6;24.186;507.906;2019-02-28 20:18:00;Cash
728-88-7867;Naypyitaw;Member;Female;Home and lifestyle;75.53;4;15.106;317.226;2019-03-19 15:52:00;Ewallet
183-21-3799;Naypyitaw;Normal;Female;Electronic accessories;77.63;9;34.9335;733.6035;2019-02-19 15:14:00;Ewallet
268-20-3585;Naypyitaw;Normal;Female;Health and beauty;13.85;9;6.2325;130.8825;2019-02-04 12:50:00;Ewallet
735-32-9839;Naypyitaw;Member;Male;Fashion accessories;98.7;8;39.48;829.08;2019-01-31 10:36:00;Ewallet
258-92-7466;Yangon;Normal;Female;Health and beauty;35.68;5;8.92;187.32;2019-02-06 18:33:00;Credit card
857-16-3520;Yangon;Member;Female;Fashion accessories;71.46;7;25.011;525.231;2019-03-28 16:06:00;Ewallet
482-17-1179;Yangon;Member;Male;Electronic accessories;11.94;3;1.791;37.611;2019-01-19 12:47:00;Credit card
788-21-5741;Yangon;Normal;Male;Fashion accessories;45.38;3;6.807;142.947;2019-02-17 13:34:00;Credit card
821-14-9046;Mandalay;Member;Female;Fashion accessories;17.48;6;5.244;110.124;2019-01-18 15:04:00;Credit card
418-05-0656;Mandalay;Normal;Female;Fashion accessories;25.56;7;8.946;187.866;2019-02-02 20:42:00;Cash
678-79-0726;Naypyitaw;Member;Female;Sports and travel;90.63;9;40.7835;856.4535;2019-01-18 15:28:00;Cash
776-68-1096;Mandalay;Normal;Male;Home and lifestyle;44.12;3;6.618;138.978;2019-03-18 13:45:00;Credit card
592-46-1692;Naypyitaw;Member;Female;Food and beverages;36.77;7;12.8695;270.2595;2019-01-11 20:10:00;Cash
434-35-9162;Mandalay;Member;Male;Food and beverages;23.34;4;4.668;98.028;2019-02-04 18:53:00;Ewallet
149-14-0304;Naypyitaw;Member;Female;Health and beauty;28.5;8;11.4;239.4;2019-02-06 14:24:00;Cash
442-44-6497;Naypyitaw;Member;Male;Home and lifestyle;55.57;3;8.3355;175.0455;2019-01-08 11:42:00;Credit card
174-64-0215;Mandalay;Normal;Male;Sports and travel;69.74;10;34.87;732.27;2019-03-05 17:49:00;Credit card
210-74-9613;Naypyitaw;Normal;Male;Fashion accessories;97.26;4;19.452;408.492;2019-03-16 15:33:00;Ewallet
299-29-0180;Mandalay;Member;Female;Home and lifestyle;52.18;7;18.263;383.523;2019-03-09 10:54:00;Cash
247-11-2470;Yangon;Member;Female;Fashion accessories;22.32;4;4.464;93.744;2019-03-01 16:23:00;Credit card
635-28-5728;Yangon;Normal;Male;Health and beauty;56;3;8.4;176.4;2019-02-28 19:33:00;Ewallet
756-49-0168;Yangon;Member;Male;Fashion accessories;19.7;1;0.985;20.685;2019-02-08 11:39:00;Ewallet
438-23-1242;Mandalay;Normal;Male;Electronic accessories;75.88;7;26.558;557.718;2019-01-24 10:38:00;Ewallet
238-45-6950;Mandalay;Member;Male;Food and beverages;53.72;1;2.686;56.406;2019-03-01 20:03:00;Ewallet
607-65-2441;Naypyitaw;Member;Male;Health and beauty;81.95;10;40.975;860.475;2019-03-10 12:39:00;Credit card
386-27-7606;Naypyitaw;Member;Female;Home and lifestyle;81.2;7;28.42;596.82;2019-03-23 15:59:00;Credit card
137-63-5492;Naypyitaw;Normal;Male;Electronic accessories;58.76;10;29.38;616.98;2019-01-29 14:26:00;Ewallet
197-77-7132;Mandalay;Member;Male;Electronic accessories;91.56;8;36.624;769.104;2019-01-12 18:22:00;Ewallet
805-86-0265;Yangon;Normal;Male;Home and lifestyle;93.96;9;42.282;887.922;2019-03-20 11:32:00;Cash
733-29-1227;Naypyitaw;Normal;Male;Home and lifestyle;55.61;7;19.4635;408.7335;2019-03-23 12:41:00;Cash
451-73-2711;Naypyitaw;Normal;Male;Food and beverages;84.83;1;4.2415;89.0715;2019-01-14 15:20:00;Ewallet
373-14-0504;Yangon;Member;Female;Sports and travel;71.63;2;7.163;150.423;2019-02-12 14:33:00;Ewallet
546-80-2899;Yangon;Member;Male;Home and lifestyle;37.69;2;3.769;79.149;2019-02-20 15:29:00;Ewallet
345-68-9016;Naypyitaw;Member;Female;Sports and travel;31.67;8;12.668;266.028;2019-01-02 16:19:00;Credit card
390-17-5806;Naypyitaw;Member;Female;Food and beverages;38.42;1;1.921;40.341;2019-02-02 16:33:00;Cash
457-13-1708;Mandalay;Member;Male;Fashion accessories;65.23;10;32.615;684.915;2019-01-08 19:07:00;Credit card
664-14-2882;Naypyitaw;Member;Female;Home and lifestyle;10.53;5;2.6325;55.2825;2019-01-30 14:43:00;Credit card
487-79-6868;Mandalay;Member;Female;Home and lifestyle;12.29;9;5.5305;116.1405;2019-03-26 19:28:00;Credit card
314-23-4520;Naypyitaw;Member;Male;Health and beauty;81.23;7;28.4305;597.0405;2019-01-15 20:44:00;Cash
210-30-7976;Mandalay;Member;Female;Fashion accessories;22.32;4;4.464;93.744;2019-03-14 11:16:00;Ewallet
585-86-8361;Yangon;Normal;Female;Food and beverages;27.28;5;6.82;143.22;2019-02-03 10:31:00;Credit card
807-14-7833;Yangon;Member;Female;Electronic accessories;17.42;10;8.71;182.91;2019-02-22 12:30:00;Ewallet
775-72-1988;Mandalay;Normal;Male;Home and lifestyle;73.28;5;18.32;384.72;2019-01-24 15:05:00;Ewallet
288-38-3758;Naypyitaw;Member;Female;Fashion accessories;84.87;3;12.7305;267.3405;2019-01-25 18:30:00;Ewallet
652-43-6591;Yangon;Normal;Female;Fashion accessories;97.29;8;38.916;817.236;2019-03-09 13:18:00;Credit card
785-96-0615;Mandalay;Member;Female;Electronic accessories;35.74;8;14.296;300.216;2019-02-17 15:28:00;Ewallet
406-46-7107;Yangon;Normal;Female;Home and lifestyle;96.52;6;28.956;608.076;2019-01-11 11:52:00;Cash
250-17-5703;Yangon;Member;Male;Food and beverages;18.85;10;9.425;197.925;2019-02-27 18:24:00;Ewallet
156-95-3964;Yangon;Normal;Female;Food and beverages;55.39;4;11.078;232.638;2019-03-25 15:19:00;Ewallet
842-40-8179;Mandalay;Member;Female;Food and beverages;77.2;10;38.6;810.6;2019-02-11 10:38:00;Credit card
525-09-8450;Mandalay;Normal;Male;Electronic accessories;72.13;10;36.065;757.365;2019-01-31 15:12:00;Credit card
410-67-1709;Yangon;Member;Female;Fashion accessories;63.88;8;25.552;536.592;2019-01-20 17:48:00;Ewallet
587-73-4862;Yangon;Member;Female;Health and beauty;10.69;5;2.6725;56.1225;2019-03-26 11:07:00;Ewallet
787-87-2010;Yangon;Member;Male;Health and beauty;55.5;4;11.1;233.1;2019-01-20 15:48:00;Credit card
593-14-4239;Mandalay;Normal;Female;Home and lifestyle;95.46;8;38.184;801.864;2019-03-05 19:40:00;Ewallet
801-88-0346;Naypyitaw;Normal;Female;Fashion accessories;76.06;3;11.409;239.589;2019-01-05 20:30:00;Credit card
388-76-2555;Mandalay;Normal;Male;Sports and travel;13.69;6;4.107;86.247;2019-02-13 13:59:00;Cash
711-31-1234;Mandalay;Normal;Female;Electronic accessories;95.64;4;19.128;401.688;2019-03-16 18:51:00;Cash
886-54-6089;Yangon;Normal;Female;Home and lifestyle;11.43;6;3.429;72.009;2019-01-15 17:24:00;Cash
707-32-7409;Mandalay;Member;Female;Sports and travel;95.54;4;19.108;401.268;2019-02-26 11:58:00;Ewallet
759-98-4285;Naypyitaw;Member;Female;Health and beauty;85.87;7;30.0545;631.1445;2019-02-27 19:01:00;Credit card
201-63-8275;Naypyitaw;Member;Female;Sports and travel;67.99;7;23.7965;499.7265;2019-02-17 16:50:00;Ewallet
471-06-8611;Naypyitaw;Normal;Female;Food and beverages;52.42;1;2.621;55.041;2019-02-06 10:22:00;Credit card
200-16-5952;Naypyitaw;Member;Male;Food and beverages;65.65;2;6.565;137.865;2019-01-17 16:46:00;Cash
120-54-2248;Mandalay;Normal;Female;Food and beverages;28.86;5;7.215;151.515;2019-01-22 18:08:00;Credit card
102-77-2261;Naypyitaw;Member;Male;Health and beauty;65.31;7;22.8585;480.0285;2019-03-05 18:02:00;Credit card
875-31-8302;Mandalay;Normal;Male;Sports and travel;93.38;1;4.669;98.049;2019-01-03 13:07:00;Cash
102-06-2002;Naypyitaw;Member;Male;Sports and travel;25.25;5;6.3125;132.5625;2019-03-20 17:52:00;Cash
457-94-0464;Mandalay;Member;Male;Electronic accessories;87.87;9;39.5415;830.3715;2019-01-31 20:32:00;Ewallet
629-42-4133;Naypyitaw;Normal;Male;Health and beauty;21.8;8;8.72;183.12;2019-02-19 19:24:00;Cash
534-53-3526;Yangon;Normal;Female;Sports and travel;94.76;4;18.952;397.992;2019-02-11 16:06:00;Ewallet
307-04-2070;Yangon;Member;Female;Fashion accessories;30.62;1;1.531;32.151;2019-02-05 14:14:00;Credit card
468-99-7231;Naypyitaw;Normal;Female;Home and lifestyle;44.01;8;17.604;369.684;2019-03-03 17:36:00;Cash
516-77-6464;Naypyitaw;Member;Female;Health and beauty;10.16;5;2.54;53.34;2019-02-24 13:08:00;Ewallet
404-91-5964;Yangon;Normal;Male;Electronic accessories;74.58;7;26.103;548.163;2019-02-04 16:09:00;Credit card
886-77-9084;Naypyitaw;Normal;Male;Electronic accessories;71.89;8;28.756;603.876;2019-02-19 11:33:00;Ewallet
790-38-4466;Naypyitaw;Normal;Female;Health and beauty;10.99;5;2.7475;57.6975;2019-01-23 10:18:00;Credit card
704-10-4056;Naypyitaw;Member;Male;Health and beauty;60.47;3;9.0705;190.4805;2019-01-14 10:55:00;Credit card
497-37-6538;Yangon;Normal;Male;Sports and travel;58.91;7;20.6185;432.9885;2019-01-17 15:15:00;Ewallet
651-96-5970;Yangon;Normal;Male;Fashion accessories;46.41;1;2.3205;48.7305;2019-03-03 20:06:00;Credit card
400-80-4065;Naypyitaw;Member;Male;Health and beauty;68.55;4;13.71;287.91;2019-02-15 20:21:00;Credit card
744-16-7898;Mandalay;Normal;Female;Home and lifestyle;97.37;10;48.685;1022.385;2019-01-15 13:48:00;Credit card
263-12-5321;Yangon;Member;Male;Electronic accessories;92.6;7;32.41;680.61;2019-02-27 12:52:00;Credit card
702-72-0487;Yangon;Normal;Female;Electronic accessories;46.61;2;4.661;97.881;2019-02-26 12:28:00;Credit card
605-83-1050;Mandalay;Normal;Male;Fashion accessories;27.18;2;2.718;57.078;2019-03-15 16:26:00;Ewallet
443-60-9639;Naypyitaw;Member;Female;Home and lifestyle;60.87;1;3.0435;63.9135;2019-01-24 13:24:00;Cash
864-24-7918;Yangon;Member;Female;Sports and travel;24.49;10;12.245;257.145;2019-02-22 15:15:00;Cash
359-94-5395;Mandalay;Normal;Male;Health and beauty;92.78;1;4.639;97.419;2019-03-15 10:50:00;Credit card
401-09-4232;Naypyitaw;Member;Male;Home and lifestyle;86.69;5;21.6725;455.1225;2019-02-11 18:38:00;Ewallet
751-15-6198;Mandalay;Normal;Male;Sports and travel;23.01;6;6.903;144.963;2019-01-12 16:45:00;Ewallet
324-41-6833;Naypyitaw;Member;Female;Electronic accessories;30.2;8;12.08;253.68;2019-03-03 19:30:00;Ewallet
474-33-8305;Naypyitaw;Member;Male;Fashion accessories;67.39;7;23.5865;495.3165;2019-03-23 13:23:00;Ewallet
759-29-9521;Yangon;Member;Female;Fashion accessories;48.96;9;22.032;462.672;2019-03-04 11:27:00;Cash
831-81-6575;Mandalay;Member;Female;Electronic accessories;75.59;9;34.0155;714.3255;2019-02-23 11:12:00;Cash
220-68-6701;Yangon;Normal;Female;Home and lifestyle;77.47;4;15.494;325.374;2019-03-17 16:36:00;Cash
618-34-8551;Yangon;Normal;Female;Sports and travel;93.18;2;9.318;195.678;2019-01-16 18:41:00;Credit card
257-60-7754;Yangon;Normal;Female;Electronic accessories;50.23;4;10.046;210.966;2019-01-08 17:12:00;Cash
559-61-5987;Mandalay;Normal;Female;Health and beauty;17.75;1;0.8875;18.6375;2019-01-14 10:38:00;Cash
189-55-2313;Naypyitaw;Normal;Female;Fashion accessories;62.18;10;31.09;652.89;2019-01-31 10:33:00;Ewallet
565-91-4567;Mandalay;Normal;Male;Health and beauty;10.75;8;4.3;90.3;2019-03-15 14:38:00;Ewallet
380-60-5336;Yangon;Normal;Female;Electronic accessories;40.26;10;20.13;422.73;2019-02-24 18:06:00;Credit card
815-04-6282;Naypyitaw;Member;Female;Sports and travel;64.97;5;16.2425;341.0925;2019-02-08 12:52:00;Credit card
674-56-6360;Yangon;Normal;Male;Electronic accessories;95.15;1;4.7575;99.9075;2019-03-22 14:00:00;Cash
778-34-2523;Yangon;Member;Female;Electronic accessories;48.62;8;19.448;408.408;2019-01-24 10:57:00;Cash
499-27-7781;Mandalay;Normal;Female;Food and beverages;53.21;8;21.284;446.964;2019-03-14 16:45:00;Ewallet
477-59-2456;Naypyitaw;Normal;Female;Fashion accessories;45.44;7;15.904;333.984;2019-01-23 11:15:00;Cash
832-51-6761;Yangon;Normal;Male;Food and beverages;33.88;8;13.552;284.592;2019-01-19 20:29:00;Ewallet
869-11-3082;Mandalay;Member;Male;Health and beauty;96.16;4;19.232;403.872;2019-01-27 20:03:00;Credit card
190-59-3964;Mandalay;Member;Male;Food and beverages;47.16;5;11.79;247.59;2019-02-03 14:35:00;Credit card
366-43-6862;Mandalay;Normal;Male;Electronic accessories;52.89;4;10.578;222.138;2019-03-25 16:32:00;Ewallet
186-43-8965;Yangon;Member;Female;Home and lifestyle;47.68;2;4.768;100.128;2019-02-24 10:10:00;Credit card
784-21-9238;Naypyitaw;Member;Male;Sports and travel;10.17;1;0.5085;10.6785;2019-02-07 14:15:00;Cash
276-75-6884;Yangon;Normal;Female;Health and beauty;68.71;3;10.3065;216.4365;2019-03-04 10:05:00;Cash
109-86-4363;Mandalay;Member;Female;Sports and travel;60.08;7;21.028;441.588;2019-02-14 11:36:00;Credit card
569-76-2760;Yangon;Member;Female;Sports and travel;22.01;4;4.402;92.442;2019-01-29 18:15:00;Credit card
222-42-0244;Mandalay;Member;Female;Health and beauty;72.11;9;32.4495;681.4395;2019-01-28 13:53:00;Credit card
760-53-9233;Yangon;Member;Male;Fashion accessories;41.28;3;6.192;130.032;2019-03-26 18:37:00;Credit card
538-22-0304;Naypyitaw;Normal;Male;Electronic accessories;64.95;10;32.475;681.975;2019-03-24 18:27:00;Cash
416-17-9926;Yangon;Member;Female;Electronic accessories;74.22;10;37.11;779.31;2019-01-01 14:42:00;Credit card
237-44-6163;Yangon;Normal;Male;Electronic accessories;10.56;8;4.224;88.704;2019-01-24 17:43:00;Cash
636-17-0325;Mandalay;Normal;Male;Health and beauty;62.57;4;12.514;262.794;2019-02-25 18:37:00;Cash
343-75-9322;Mandalay;Member;Female;Sports and travel;11.85;8;4.74;99.54;2019-01-09 16:34:00;Cash
528-14-9470;Yangon;Member;Male;Health and beauty;91.3;1;4.565;95.865;2019-02-14 14:42:00;Ewallet
427-45-9297;Mandalay;Member;Female;Home and lifestyle;40.73;7;14.2555;299.3655;2019-03-12 11:01:00;Ewallet
807-34-3742;Yangon;Normal;Male;Fashion accessories;52.38;1;2.619;54.999;2019-03-26 19:44:00;Cash
288-62-1085;Yangon;Member;Male;Fashion accessories;38.54;5;9.635;202.335;2019-01-09 13:34:00;Ewallet
670-71-7306;Mandalay;Normal;Male;Sports and travel;44.63;6;13.389;281.169;2019-01-02 20:08:00;Credit card
660-29-7083;Naypyitaw;Normal;Male;Electronic accessories;55.87;10;27.935;586.635;2019-01-15 15:01:00;Cash
271-77-8740;Naypyitaw;Member;Female;Sports and travel;29.22;6;8.766;184.086;2019-01-01 11:40:00;Ewallet
497-36-0989;Yangon;Normal;Male;Fashion accessories;51.94;3;7.791;163.611;2019-02-15 15:21:00;Cash
291-59-1384;Mandalay;Normal;Male;Electronic accessories;60.3;1;3.015;63.315;2019-02-28 17:38:00;Cash
860-73-6466;Yangon;Member;Female;Sports and travel;39.47;2;3.947;82.887;2019-03-02 16:16:00;Credit card
549-23-9016;Naypyitaw;Member;Female;Food and beverages;14.87;2;1.487;31.227;2019-02-13 18:15:00;Credit card
896-34-0956;Yangon;Normal;Male;Fashion accessories;21.32;1;1.066;22.386;2019-01-26 12:43:00;Cash
804-38-3935;Yangon;Member;Male;Electronic accessories;93.78;3;14.067;295.407;2019-01-30 11:32:00;Credit card
585-90-0249;Yangon;Member;Male;Electronic accessories;73.26;1;3.663;76.923;2019-01-27 18:08:00;Ewallet
862-29-5914;Naypyitaw;Normal;Female;Sports and travel;22.38;1;1.119;23.499;2019-01-30 17:08:00;Credit card
845-94-6841;Naypyitaw;Member;Female;Food and beverages;72.88;9;32.796;688.716;2019-01-08 19:38:00;Cash
125-45-2293;Yangon;Normal;Female;Fashion accessories;99.1;6;29.73;624.33;2019-01-19 13:11:00;Cash
843-73-4724;Yangon;Normal;Male;Fashion accessories;74.1;1;3.705;77.805;2019-01-25 11:05:00;Cash
409-33-9708;Yangon;Normal;Female;Fashion accessories;98.48;2;9.848;206.808;2019-02-19 10:12:00;Ewallet
658-66-3967;Naypyitaw;Normal;Male;Health and beauty;53.19;7;18.6165;390.9465;2019-01-14 15:42:00;Ewallet
866-70-2814;Mandalay;Normal;Female;Electronic accessories;52.79;10;26.395;554.295;2019-02-25 11:58:00;Ewallet
160-22-2687;Yangon;Member;Female;Health and beauty;95.95;5;23.9875;503.7375;2019-01-23 14:21:00;Ewallet
895-03-6665;Mandalay;Normal;Female;Fashion accessories;36.51;9;16.4295;345.0195;2019-02-16 10:52:00;Cash
770-42-8960;Mandalay;Normal;Male;Food and beverages;21.12;8;8.448;177.408;2019-01-01 19:31:00;Cash
748-45-2862;Yangon;Member;Female;Home and lifestyle;28.31;4;5.662;118.902;2019-03-07 18:35:00;Cash
234-36-2483;Mandalay;Normal;Male;Health and beauty;57.59;6;17.277;362.817;2019-02-15 13:51:00;Cash
316-66-3011;Yangon;Member;Female;Food and beverages;47.63;9;21.4335;450.1035;2019-01-23 12:35:00;Cash
848-95-6252;Naypyitaw;Member;Female;Home and lifestyle;86.27;1;4.3135;90.5835;2019-02-20 13:24:00;Ewallet
840-76-5966;Yangon;Member;Male;Sports and travel;12.76;2;1.276;26.796;2019-01-08 18:06:00;Ewallet
152-03-4217;Mandalay;Normal;Female;Home and lifestyle;11.28;9;5.076;106.596;2019-03-17 11:55:00;Credit card
533-66-5566;Mandalay;Normal;Female;Home and lifestyle;51.07;7;17.8745;375.3645;2019-01-12 11:42:00;Cash
124-31-1458;Yangon;Member;Female;Electronic accessories;79.59;3;11.9385;250.7085;2019-01-08 14:30:00;Cash
176-78-1170;Naypyitaw;Member;Male;Health and beauty;33.81;3;5.0715;106.5015;2019-01-26 15:11:00;Ewallet
361-59-0574;Mandalay;Member;Male;Sports and travel;90.53;8;36.212;760.452;2019-03-15 14:48:00;Credit card
101-81-4070;Naypyitaw;Member;Female;Health and beauty;62.82;2;6.282;131.922;2019-01-17 12:36:00;Ewallet
631-34-1880;Naypyitaw;Member;Male;Food and beverages;24.31;3;3.6465;76.5765;2019-01-08 19:09:00;Credit card
852-82-2749;Yangon;Normal;Male;Sports and travel;64.59;4;12.918;271.278;2019-01-06 13:35:00;Ewallet
873-14-6353;Yangon;Member;Male;Food and beverages;24.82;7;8.687;182.427;2019-02-16 10:33:00;Credit card
584-66-4073;Naypyitaw;Normal;Male;Fashion accessories;56.5;1;2.825;59.325;2019-03-13 15:45:00;Ewallet
544-55-9589;Mandalay;Member;Female;Electronic accessories;21.43;10;10.715;225.015;2019-01-28 11:51:00;Cash
166-19-2553;Yangon;Member;Male;Sports and travel;89.06;6;26.718;561.078;2019-01-18 17:26:00;Cash
737-88-5876;Yangon;Member;Male;Home and lifestyle;23.29;4;4.658;97.818;2019-03-19 11:52:00;Credit card
154-87-7367;Naypyitaw;Normal;Male;Home and lifestyle;65.26;8;26.104;548.184;2019-03-15 14:04:00;Ewallet
885-56-0389;Naypyitaw;Member;Male;Fashion accessories;52.35;1;2.6175;54.9675;2019-02-12 17:49:00;Cash
608-05-3804;Mandalay;Member;Male;Electronic accessories;39.75;1;1.9875;41.7375;2019-02-25 20:19:00;Cash
448-61-3783;Yangon;Normal;Female;Electronic accessories;90.02;8;36.008;756.168;2019-03-21 16:08:00;Credit card
761-49-0439;Mandalay;Member;Female;Electronic accessories;12.1;8;4.84;101.64;2019-01-19 10:17:00;Ewallet
490-95-0021;Mandalay;Member;Female;Food and beverages;33.21;10;16.605;348.705;2019-01-08 14:25:00;Ewallet
115-38-7388;Naypyitaw;Member;Female;Fashion accessories;10.18;8;4.072;85.512;2019-03-30 12:51:00;Credit card
311-13-6971;Mandalay;Member;Male;Sports and travel;31.99;10;15.995;335.895;2019-02-20 15:18:00;Credit card
291-55-6563;Yangon;Member;Female;Home and lifestyle;34.42;6;10.326;216.846;2019-03-30 12:45:00;Ewallet
548-48-3156;Yangon;Member;Female;Food and beverages;83.34;2;8.334;175.014;2019-03-19 13:37:00;Cash
460-93-5834;Yangon;Normal;Male;Sports and travel;45.58;7;15.953;335.013;2019-01-13 10:03:00;Cash
325-89-4209;Yangon;Member;Male;Food and beverages;87.9;1;4.395;92.295;2019-02-05 19:42:00;Ewallet
884-80-6021;Yangon;Member;Female;Electronic accessories;73.47;10;36.735;771.435;2019-03-23 13:14:00;Ewallet
137-74-8729;Naypyitaw;Normal;Female;Fashion accessories;12.19;8;4.876;102.396;2019-03-13 12:47:00;Ewallet
880-46-5796;Yangon;Member;Male;Sports and travel;76.92;10;38.46;807.66;2019-03-17 19:53:00;Ewallet
389-70-2397;Naypyitaw;Normal;Female;Health and beauty;83.66;5;20.915;439.215;2019-02-21 10:26:00;Cash
114-35-5271;Mandalay;Normal;Female;Electronic accessories;57.91;8;23.164;486.444;2019-02-07 15:06:00;Cash
607-76-6216;Naypyitaw;Member;Female;Fashion accessories;92.49;5;23.1225;485.5725;2019-03-02 16:35:00;Credit card
715-20-1673;Mandalay;Normal;Male;Electronic accessories;28.38;5;7.095;148.995;2019-03-06 20:57:00;Cash
811-35-1094;Mandalay;Member;Male;Electronic accessories;50.45;6;15.135;317.835;2019-02-06 15:16:00;Credit card
699-88-1972;Mandalay;Normal;Male;Health and beauty;99.16;8;39.664;832.944;2019-01-28 17:47:00;Credit card
781-84-8059;Naypyitaw;Normal;Male;Fashion accessories;60.74;7;21.259;446.439;2019-01-18 16:23:00;Ewallet
409-49-6995;Naypyitaw;Member;Female;Food and beverages;47.27;6;14.181;297.801;2019-02-05 10:17:00;Cash
725-54-0677;Naypyitaw;Member;Male;Health and beauty;85.6;7;29.96;629.16;2019-03-02 13:50:00;Cash
146-09-5432;Yangon;Member;Male;Food and beverages;35.04;9;15.768;331.128;2019-02-09 19:17:00;Ewallet
377-79-7592;Naypyitaw;Member;Female;Electronic accessories;44.84;9;20.178;423.738;2019-01-14 14:00:00;Credit card
509-10-0516;Mandalay;Normal;Male;Home and lifestyle;45.97;4;9.194;193.074;2019-02-09 12:02:00;Ewallet
595-94-9924;Yangon;Member;Female;Health and beauty;27.73;5;6.9325;145.5825;2019-03-26 20:21:00;Credit card
865-41-9075;Yangon;Normal;Male;Food and beverages;11.53;7;4.0355;84.7455;2019-01-28 17:35:00;Cash
545-07-8534;Naypyitaw;Normal;Female;Health and beauty;58.32;2;5.832;122.472;2019-02-14 12:42:00;Ewallet
118-62-1812;Naypyitaw;Member;Female;Home and lifestyle;78.38;4;15.676;329.196;2019-03-24 17:56:00;Cash
450-42-3339;Naypyitaw;Normal;Male;Health and beauty;84.61;10;42.305;888.405;2019-02-09 18:58:00;Credit card
851-98-3555;Mandalay;Normal;Female;Health and beauty;82.88;5;20.72;435.12;2019-03-24 14:08:00;Credit card
186-71-5196;Yangon;Member;Female;Food and beverages;79.54;2;7.954;167.034;2019-03-27 16:30:00;Ewallet
624-01-8356;Mandalay;Normal;Female;Home and lifestyle;49.01;10;24.505;514.605;2019-01-27 10:44:00;Credit card
313-66-9943;Mandalay;Member;Female;Food and beverages;29.15;3;4.3725;91.8225;2019-03-27 20:29:00;Credit card
151-27-8496;Naypyitaw;Normal;Female;Electronic accessories;56.13;4;11.226;235.746;2019-01-19 11:43:00;Ewallet
453-33-6436;Yangon;Normal;Female;Home and lifestyle;93.12;8;37.248;782.208;2019-02-07 10:09:00;Cash
522-57-8364;Yangon;Member;Male;Fashion accessories;51.34;8;20.536;431.256;2019-01-31 10:00:00;Ewallet
459-45-2396;Yangon;Member;Female;Food and beverages;99.6;3;14.94;313.74;2019-02-25 18:45:00;Cash
717-96-4189;Naypyitaw;Normal;Female;Electronic accessories;35.49;6;10.647;223.587;2019-02-02 12:40:00;Cash
722-13-2115;Naypyitaw;Member;Male;Sports and travel;42.85;1;2.1425;44.9925;2019-03-14 15:36:00;Credit card
749-81-8133;Yangon;Normal;Female;Fashion accessories;94.67;4;18.934;397.614;2019-03-11 12:04:00;Cash
777-67-2495;Mandalay;Normal;Male;Home and lifestyle;68.97;3;10.3455;217.2555;2019-02-22 11:26:00;Ewallet
636-98-3364;Mandalay;Member;Female;Electronic accessories;26.26;3;3.939;82.719;2019-03-02 12:36:00;Ewallet
246-55-6923;Naypyitaw;Member;Female;Home and lifestyle;35.79;9;16.1055;338.2155;2019-03-10 15:06:00;Credit card
181-82-6255;Mandalay;Normal;Female;Home and lifestyle;16.37;6;4.911;103.131;2019-02-08 10:58:00;Cash
838-02-1821;Naypyitaw;Member;Female;Home and lifestyle;12.73;2;1.273;26.733;2019-02-22 12:10:00;Credit card
887-42-0517;Naypyitaw;Normal;Female;Sports and travel;83.14;7;29.099;611.079;2019-01-10 10:31:00;Credit card
457-12-0244;Naypyitaw;Member;Female;Sports and travel;35.22;6;10.566;221.886;2019-03-14 13:49:00;Ewallet
226-34-0034;Mandalay;Normal;Female;Electronic accessories;13.78;4;2.756;57.876;2019-01-10 11:10:00;Ewallet
321-49-7382;Mandalay;Member;Male;Sports and travel;88.31;1;4.4155;92.7255;2019-02-15 17:38:00;Credit card
397-25-8725;Yangon;Member;Female;Health and beauty;39.62;9;17.829;374.409;2019-01-13 17:54:00;Credit card
431-66-2305;Mandalay;Normal;Female;Electronic accessories;88.25;9;39.7125;833.9625;2019-02-15 20:51:00;Credit card
